# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
# --------------------------------------------------------------------------
# E_F               =    -5.4722
# k_min, k_max      =     0.0000    3.4733
# E_min, E_max      =   -63.1023  152.6701
# Nbands, Nspin, Nk =     72     1   856
#
#        k            E
# --------------------------------------------------------------------------
      3.290175     20.345600
      3.294244     20.426500
      3.298314     20.507700
      3.302383     20.589100
      3.306453     20.670700
      3.310522     20.752500
      3.314592     20.834300
      3.318661     20.916300
      3.322731     20.998300
      3.326800     21.080400
      3.330870     21.162500
      3.334939     21.244500
      3.339009     21.326400
      3.343078     21.408200
      3.347148     21.489800
      3.351217     21.571200
      3.355287     21.652300
      3.359356     21.733000
      3.363426     21.813300
      3.367495     21.893000
      3.371565     21.972200
      3.375634     22.050800
      3.379704     22.128500
      3.383773     22.205400
      3.387843     22.281300
      3.391912     22.356100
      3.395982     22.429500
      3.400051     22.501500
      3.404121     22.571500
      3.408190     22.638600
      3.412260     22.692900
      3.416329     22.688900
      3.420399     22.666800
      3.424468     22.644300
      3.428538     22.622900
      3.432607     22.603000
      3.436677     22.584600
      3.440746     22.567900
      3.444816     22.553000
      3.448885     22.540000
      3.452955     22.528800
      3.457024     22.519700
      3.461094     22.512500
      3.465163     22.507300
      3.469233     22.504300
      3.473302     22.503200


      0.000000     18.475400
      0.004057     18.476400
      0.008115     18.479500
      0.012172     18.484600
      0.016229     18.491700
      0.020287     18.500700
      0.024344     18.511600
      0.028402     18.524300
      0.032459     18.538700
      0.036516     18.554800
      0.040574     18.572400
      0.044631     18.591400
      0.048688     18.611700
      0.052746     18.633300
      0.056803     18.656000
      0.060861     18.679700
      0.064918     18.704300
      0.068975     18.729600
      0.073033     18.755700
      0.077090     18.782300
      0.081147     18.809400
      0.085205     18.836900
      0.089262     18.864700
      0.093319     18.892700
      0.097377     18.920800
      0.101434     18.949000
      0.105492     18.977100
      0.109549     19.005200
      0.113606     19.033100
      0.117664     19.060700
      0.121721     19.088100
      0.125778     19.115100
      0.129836     19.141800
      0.133893     19.168000
      0.137951     19.193700
      0.142008     19.218900
      0.146065     19.243600
      0.150123     19.267700
      0.154180     19.291200
      0.158237     19.314100
      0.162295     19.336400
      0.166352     19.357900
      0.170410     19.378900
      0.174467     19.399100
      0.178524     19.418700
      0.182582     19.437500
      0.186639     19.455700
      0.190696     19.473200
      0.194754     19.490100
      0.198811     19.458700
      0.202868     19.409500
      0.206926     19.360700
      0.210983     19.312400
      0.215041     19.264700
      0.219098     19.217700
      0.223155     19.171300
      0.227213     19.125700
      0.231270     19.080900
      0.235327     19.036900
      0.239385     18.993900
      0.243442     18.951800
      0.247500     18.910600
      0.251557     18.870600
      0.255614     18.831600
      0.259672     18.793700
      0.263729     18.756900
      0.267786     18.721300
      0.271844     18.686900
      0.275901     18.653700
      0.279958     18.621800
      0.284016     18.591100
      0.288073     18.561600
      0.292131     18.533400
      0.296188     18.506500
      0.300245     18.480800
      0.304303     18.456400
      0.308360     18.433300
      0.312417     18.411400
      0.316475     18.390800
      0.320532     18.371300
      0.324590     18.353100
      0.328647     18.336000
      0.332704     18.320100
      0.336762     18.305300
      0.340819     18.291600
      0.344876     18.279000
      0.348934     18.267300
      0.352991     18.256700
      0.357049     18.212500
      0.361106     18.131400
      0.365163     18.049900
      0.369221     17.968000
      0.373278     17.886100
      0.377335     17.804500
      0.381393     17.723700
      0.385450     17.644300
      0.389507     17.567700
      0.393565     17.495900
      0.397622     17.433100
      0.401680     17.387000
      0.405737     17.369400
      0.409794     17.369200
      0.413852     17.368800
      0.417909     17.368100
      0.421966     17.367000
      0.426024     17.365700
      0.430081     17.364000
      0.434139     17.362000
      0.438196     17.405000
      0.442253     17.486900
      0.446311     17.570500
      0.450368     17.655600
      0.454425     17.741800
      0.458483     17.828900
      0.462540     17.916800
      0.466597     18.005300
      0.470655     18.094300
      0.474712     18.170200
      0.478770     18.167400
      0.482827     18.164600
      0.486884     18.161600
      0.490942     18.158500
      0.494999     18.155300
      0.499056     18.152000
      0.503114     18.148600
      0.507171     18.145100
      0.511229     18.141400
      0.515286     18.137700
      0.519343     18.133800
      0.523401     18.129800
      0.527458     18.125700
      0.531515     18.121400
      0.535573     18.117000
      0.539630     18.112500
      0.543688     18.107800
      0.547745     18.103000
      0.551802     18.098000
      0.555860     18.093000
      0.559917     18.087700
      0.563974     18.082400
      0.568032     18.076900
      0.572089     18.071300
      0.576146     18.065600
      0.580204     18.059900
      0.584261     18.054000
      0.588319     18.048000
      0.592376     18.042000
      0.596433     18.035900
      0.600491     18.029700
      0.604548     18.023500
      0.608605     18.017200
      0.612663     18.010900
      0.616720     18.004500
      0.620778     17.998000
      0.624835     17.991400
      0.628892     17.984700
      0.632950     17.977900
      0.637007     17.971000
      0.641064     17.964000
      0.645122     17.956700
      0.649179     17.949300
      0.653236     17.941700
      0.657294     17.933800
      0.661351     17.925600
      0.665409     17.917100
      0.669466     17.908300
      0.673523     17.899000
      0.677581     17.889400
      0.681638     17.879200
      0.685695     17.868500
      0.689753     17.857300
      0.693810     17.845500
      0.697868     17.833000
      0.701925     17.819800
      0.705982     17.805900
      0.710040     17.791200
      0.714097     17.775800
      0.718154     17.759400
      0.722212     17.742200
      0.726269     17.724100
      0.730326     17.705000
      0.734384     17.685000
      0.738441     17.664000
      0.742499     17.641900
      0.746556     17.618900
      0.750613     17.594800
      0.754671     17.569700
      0.758728     17.543500
      0.762785     17.516400
      0.766843     17.488200
      0.770900     17.459100
      0.774958     17.429100
      0.779015     17.398100
      0.783072     17.366300
      0.787130     17.333600
      0.791187     17.300300
      0.795244     17.266200
      0.799302     17.231600
      0.803359     17.196400
      0.807417     17.160800
      0.811474     17.126800
      0.815531     17.126800
      0.819589     17.134900
      0.823646     17.149600
      0.827703     17.169900
      0.831761     17.195200
      0.835818     17.225200
      0.839875     17.259400
      0.843933     17.297500
      0.847990     17.339000
      0.852048     17.383500
      0.856105     17.430700
      0.860162     17.480400
      0.864220     17.532200
      0.868277     17.585900
      0.872334     17.641400
      0.876392     17.698500
      0.880449     17.757000
      0.884507     17.816800
      0.888564     17.877700
      0.892621     17.939800
      0.896679     18.002900
      0.900736     18.066900
      0.904793     18.131700
      0.908851     18.197400
      0.912908     18.263800
      0.916965     18.331000
      0.921023     18.398800
      0.925080     18.467200
      0.929138     18.536200
      0.933195     18.605800
      0.937252     18.675900
      0.941310     18.746600
      0.945367     18.817700
      0.949424     18.889300
      0.953482     18.961300
      0.957539     19.033800
      0.961597     19.106700
      0.965654     19.179900
      0.969711     19.253600
      0.973769     19.327600
      0.977826     19.402000
      0.981883     19.476700
      0.985941     19.551700
      0.989998     19.627000
      0.994056     19.702600
      0.998113     19.778500
      1.002170     19.854700
      1.006228     19.931100
      1.010285     20.007800
